,Actual Class,Class Size,Correct Class,Equiv Class,Largest Possible Class Size,Predicted Class,gamma,kernel
21826,34127,1,False,SCORE_DIST,251,4857,scale,sigmoid
21827,34127,25,False,PERCENTILES,251,4857,scale,sigmoid
21828,24,1,False,JUMP,251,98,scale,sigmoid
21829,24,1,False,SCORE_DIST,251,98,scale,sigmoid
21830,24,25,True,PERCENTILES,251,98,scale,sigmoid
21831,44692,2,True,JUMP,251,44692,scale,sigmoid
21832,44692,2,True,SCORE_DIST,251,44692,scale,sigmoid
21833,44692,25,True,PERCENTILES,251,44692,scale,sigmoid
21834,34127,1,False,JUMP,251,3202,scale,sigmoid
21835,34127,2,False,SCORE_DIST,251,3202,scale,sigmoid
21836,34127,25,False,PERCENTILES,251,3202,scale,sigmoid
21837,20669,4,False,JUMP,251,3202,scale,sigmoid
21838,20669,1,False,SCORE_DIST,251,3202,scale,sigmoid
21839,20669,25,False,PERCENTILES,251,3202,scale,sigmoid
21840,282,1,False,JUMP,251,3096,scale,sigmoid
21841,282,1,False,SCORE_DIST,251,3096,scale,sigmoid
21842,282,25,True,PERCENTILES,251,3096,scale,sigmoid
21843,3131,1,False,JUMP,251,10364,scale,sigmoid
21844,3131,1,False,SCORE_DIST,251,10364,scale,sigmoid
21845,3131,25,True,PERCENTILES,251,10364,scale,sigmoid
21846,38304,1,False,JUMP,251,6751,scale,sigmoid
21847,38304,1,False,SCORE_DIST,251,6751,scale,sigmoid
21848,38304,25,False,PERCENTILES,251,6751,scale,sigmoid
21849,2321,1,False,JUMP,251,3112,scale,sigmoid
21850,2321,1,False,SCORE_DIST,251,3112,scale,sigmoid
21851,2321,25,False,PERCENTILES,251,3112,scale,sigmoid
21852,13449,1,True,JUMP,251,13449,scale,sigmoid
21853,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
21854,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
21855,3082,3,False,JUMP,251,6751,scale,sigmoid
21856,3082,2,False,SCORE_DIST,251,6751,scale,sigmoid
21857,3082,25,True,PERCENTILES,251,6751,scale,sigmoid
21858,13449,1,True,JUMP,251,13449,scale,sigmoid
21859,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
21860,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
21861,29427,1,False,JUMP,251,3202,scale,sigmoid
21862,29427,1,False,SCORE_DIST,251,3202,scale,sigmoid
21863,29427,25,False,PERCENTILES,251,3202,scale,sigmoid
21864,1985,1,False,JUMP,251,13449,scale,sigmoid
21865,1985,1,False,SCORE_DIST,251,13449,scale,sigmoid
21866,1985,25,False,PERCENTILES,251,13449,scale,sigmoid
21867,25647,1,False,JUMP,251,4857,scale,sigmoid
21868,25647,1,False,SCORE_DIST,251,4857,scale,sigmoid
21869,25647,25,False,PERCENTILES,251,4857,scale,sigmoid
21870,3082,1,True,JUMP,251,3082,scale,sigmoid
21871,3082,1,True,SCORE_DIST,251,3082,scale,sigmoid
21872,3082,25,True,PERCENTILES,251,3082,scale,sigmoid
21873,53861,1,False,JUMP,251,98,scale,sigmoid
21874,53861,1,False,SCORE_DIST,251,98,scale,sigmoid
21875,53861,25,False,PERCENTILES,251,98,scale,sigmoid
21876,10293,1,False,JUMP,251,3112,scale,sigmoid
21877,10293,2,False,SCORE_DIST,251,3112,scale,sigmoid
21878,10293,25,True,PERCENTILES,251,3112,scale,sigmoid
21879,9166,1,False,JUMP,251,3202,scale,sigmoid
21880,9166,1,False,SCORE_DIST,251,3202,scale,sigmoid
21881,9166,25,False,PERCENTILES,251,3202,scale,sigmoid
21882,34127,1,False,JUMP,251,10364,scale,sigmoid
21883,34127,2,False,SCORE_DIST,251,10364,scale,sigmoid
21884,34127,25,False,PERCENTILES,251,10364,scale,sigmoid
21885,10364,1,True,JUMP,251,10364,scale,sigmoid
21886,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
21887,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
21888,3510,1,True,JUMP,251,3510,scale,sigmoid
21889,3510,1,True,SCORE_DIST,251,3510,scale,sigmoid
21890,3510,25,True,PERCENTILES,251,3510,scale,sigmoid
21891,16636,1,False,JUMP,251,3202,scale,sigmoid
21892,16636,1,False,SCORE_DIST,251,3202,scale,sigmoid
21893,16636,25,False,PERCENTILES,251,3202,scale,sigmoid
21894,49281,1,False,JUMP,251,13449,scale,sigmoid
21895,49281,1,False,SCORE_DIST,251,13449,scale,sigmoid
21896,49281,25,True,PERCENTILES,251,13449,scale,sigmoid
21897,6751,1,True,JUMP,251,6751,scale,sigmoid
21898,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
21899,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
21900,6751,1,True,JUMP,251,6751,scale,sigmoid
21901,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
21902,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
21903,98,1,False,JUMP,251,3510,scale,sigmoid
21904,98,1,False,SCORE_DIST,251,3510,scale,sigmoid
21905,98,25,True,PERCENTILES,251,3510,scale,sigmoid
21906,6751,1,True,JUMP,251,6751,scale,sigmoid
21907,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
21908,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
21909,13449,1,False,JUMP,251,3112,scale,sigmoid
21910,13449,1,False,SCORE_DIST,251,3112,scale,sigmoid
21911,13449,25,True,PERCENTILES,251,3112,scale,sigmoid
21912,843,1,False,JUMP,251,3112,scale,sigmoid
21913,843,1,False,SCORE_DIST,251,3112,scale,sigmoid
21914,843,25,True,PERCENTILES,251,3112,scale,sigmoid
21915,2024,1,False,JUMP,251,34298,scale,sigmoid
21916,2024,1,False,SCORE_DIST,251,34298,scale,sigmoid
21917,2024,25,False,PERCENTILES,251,34298,scale,sigmoid
21918,37815,4,False,JUMP,251,98,scale,sigmoid
21919,37815,2,False,SCORE_DIST,251,98,scale,sigmoid
21920,37815,25,True,PERCENTILES,251,98,scale,sigmoid
21921,41428,1,False,JUMP,251,6751,scale,sigmoid
21922,41428,1,False,SCORE_DIST,251,6751,scale,sigmoid
21923,41428,25,True,PERCENTILES,251,6751,scale,sigmoid
21924,371,3,False,JUMP,251,224,scale,sigmoid
21925,371,2,False,SCORE_DIST,251,224,scale,sigmoid
21926,371,25,True,PERCENTILES,251,224,scale,sigmoid
21927,3082,3,True,JUMP,251,3510,scale,sigmoid
21928,3082,2,False,SCORE_DIST,251,3510,scale,sigmoid
21929,3082,25,True,PERCENTILES,251,3510,scale,sigmoid
21930,6751,1,False,JUMP,251,4857,scale,sigmoid
21931,6751,1,False,SCORE_DIST,251,4857,scale,sigmoid
21932,6751,25,True,PERCENTILES,251,4857,scale,sigmoid
21933,5000,1,False,JUMP,251,3202,scale,sigmoid
21934,5000,1,False,SCORE_DIST,251,3202,scale,sigmoid
21935,5000,25,False,PERCENTILES,251,3202,scale,sigmoid
21936,10364,1,False,JUMP,251,3202,scale,sigmoid
21937,10364,1,False,SCORE_DIST,251,3202,scale,sigmoid
21938,10364,25,True,PERCENTILES,251,3202,scale,sigmoid
21939,45171,1,False,JUMP,251,147,scale,sigmoid
21940,45171,1,False,SCORE_DIST,251,147,scale,sigmoid
21941,45171,25,False,PERCENTILES,251,147,scale,sigmoid
21942,13449,1,True,JUMP,251,13449,scale,sigmoid
21943,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
21944,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
21945,13492,4,False,JUMP,251,4857,scale,sigmoid
21946,13492,1,False,SCORE_DIST,251,4857,scale,sigmoid
21947,13492,25,True,PERCENTILES,251,4857,scale,sigmoid
21948,3510,4,True,JUMP,251,3510,scale,sigmoid
21949,3510,1,True,SCORE_DIST,251,3510,scale,sigmoid
21950,3510,25,True,PERCENTILES,251,3510,scale,sigmoid
21951,13449,1,True,JUMP,251,13449,scale,sigmoid
21952,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
21953,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
21954,2390,1,False,JUMP,251,10364,scale,sigmoid
21955,2390,1,False,SCORE_DIST,251,10364,scale,sigmoid
21956,2390,25,True,PERCENTILES,251,10364,scale,sigmoid
21957,44692,1,False,JUMP,251,3112,scale,sigmoid
21958,44692,2,True,SCORE_DIST,251,3112,scale,sigmoid
21959,44692,25,True,PERCENTILES,251,3112,scale,sigmoid
21960,10364,1,True,JUMP,251,10364,scale,sigmoid
21961,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
21962,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
21963,2341,1,False,JUMP,251,6751,scale,sigmoid
21964,2341,1,False,SCORE_DIST,251,6751,scale,sigmoid
21965,2341,25,False,PERCENTILES,251,6751,scale,sigmoid
21966,44692,1,False,JUMP,251,6751,scale,sigmoid
21967,44692,1,False,SCORE_DIST,251,6751,scale,sigmoid
21968,44692,25,True,PERCENTILES,251,6751,scale,sigmoid
21969,98,1,True,JUMP,251,98,scale,sigmoid
21970,98,1,True,SCORE_DIST,251,98,scale,sigmoid
21971,98,25,True,PERCENTILES,251,98,scale,sigmoid
21972,710,1,False,JUMP,251,6751,scale,sigmoid
21973,710,2,False,SCORE_DIST,251,6751,scale,sigmoid
21974,710,25,True,PERCENTILES,251,6751,scale,sigmoid
21975,49281,1,False,JUMP,251,6751,scale,sigmoid
21976,49281,1,False,SCORE_DIST,251,6751,scale,sigmoid
21977,49281,25,True,PERCENTILES,251,6751,scale,sigmoid
21978,2029,1,False,JUMP,251,3082,scale,sigmoid
21979,2029,2,False,SCORE_DIST,251,3082,scale,sigmoid
21980,2029,25,True,PERCENTILES,251,3082,scale,sigmoid
21981,10364,1,False,JUMP,251,98,scale,sigmoid
21982,10364,1,False,SCORE_DIST,251,98,scale,sigmoid
21983,10364,25,True,PERCENTILES,251,98,scale,sigmoid
21984,244,1,False,JUMP,251,6751,scale,sigmoid
21985,244,1,False,SCORE_DIST,251,6751,scale,sigmoid
21986,244,25,False,PERCENTILES,251,6751,scale,sigmoid
21987,6751,1,False,JUMP,251,10364,scale,sigmoid
21988,6751,1,False,SCORE_DIST,251,10364,scale,sigmoid
21989,6751,25,True,PERCENTILES,251,10364,scale,sigmoid
21990,6751,1,True,JUMP,251,6751,scale,sigmoid
21991,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
21992,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
21993,3082,1,True,JUMP,251,3082,scale,sigmoid
21994,3082,1,True,SCORE_DIST,251,3082,scale,sigmoid
21995,3082,25,True,PERCENTILES,251,3082,scale,sigmoid
21996,3112,1,False,JUMP,251,10364,scale,sigmoid
21997,3112,1,False,SCORE_DIST,251,10364,scale,sigmoid
21998,3112,25,True,PERCENTILES,251,10364,scale,sigmoid
21999,28,1,False,JUMP,251,48354,scale,sigmoid
22000,28,1,False,SCORE_DIST,251,48354,scale,sigmoid
22001,28,25,True,PERCENTILES,251,48354,scale,sigmoid
22002,44692,1,False,JUMP,251,3082,scale,sigmoid
22003,44692,1,False,SCORE_DIST,251,3082,scale,sigmoid
22004,44692,25,True,PERCENTILES,251,3082,scale,sigmoid
22005,3202,1,True,JUMP,251,3202,scale,sigmoid
22006,3202,1,True,SCORE_DIST,251,3202,scale,sigmoid
22007,3202,25,True,PERCENTILES,251,3202,scale,sigmoid
22008,13449,1,True,JUMP,251,13449,scale,sigmoid
22009,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
22010,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
22011,6751,1,False,JUMP,251,10364,scale,sigmoid
22012,6751,1,False,SCORE_DIST,251,10364,scale,sigmoid
22013,6751,25,True,PERCENTILES,251,10364,scale,sigmoid
22014,10364,1,True,JUMP,251,10364,scale,sigmoid
22015,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22016,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22017,49281,1,False,JUMP,251,3510,scale,sigmoid
22018,49281,1,False,SCORE_DIST,251,3510,scale,sigmoid
22019,49281,25,True,PERCENTILES,251,3510,scale,sigmoid
22020,108,1,False,JUMP,251,3112,scale,sigmoid
22021,108,1,False,SCORE_DIST,251,3112,scale,sigmoid
22022,108,25,False,PERCENTILES,251,3112,scale,sigmoid
22023,883,1,False,JUMP,251,13449,scale,sigmoid
22024,883,1,False,SCORE_DIST,251,13449,scale,sigmoid
22025,883,25,False,PERCENTILES,251,13449,scale,sigmoid
22026,710,1,False,JUMP,251,6751,scale,sigmoid
22027,710,1,False,SCORE_DIST,251,6751,scale,sigmoid
22028,710,25,True,PERCENTILES,251,6751,scale,sigmoid
22029,2029,1,False,JUMP,251,3510,scale,sigmoid
22030,2029,1,False,SCORE_DIST,251,3510,scale,sigmoid
22031,2029,25,False,PERCENTILES,251,3510,scale,sigmoid
22032,458,1,False,JUMP,251,98,scale,sigmoid
22033,458,2,False,SCORE_DIST,251,98,scale,sigmoid
22034,458,25,False,PERCENTILES,251,98,scale,sigmoid
22035,33515,1,False,JUMP,251,3202,scale,sigmoid
22036,33515,1,False,SCORE_DIST,251,3202,scale,sigmoid
22037,33515,25,False,PERCENTILES,251,3202,scale,sigmoid
22038,98,1,False,JUMP,251,3096,scale,sigmoid
22039,98,1,False,SCORE_DIST,251,3096,scale,sigmoid
22040,98,25,True,PERCENTILES,251,3096,scale,sigmoid
22041,6751,1,False,JUMP,251,3112,scale,sigmoid
22042,6751,1,False,SCORE_DIST,251,3112,scale,sigmoid
22043,6751,25,True,PERCENTILES,251,3112,scale,sigmoid
22044,13449,6,True,JUMP,251,3096,scale,sigmoid
22045,13449,2,True,SCORE_DIST,251,3096,scale,sigmoid
22046,13449,25,True,PERCENTILES,251,3096,scale,sigmoid
22047,13449,1,False,JUMP,251,6751,scale,sigmoid
22048,13449,1,False,SCORE_DIST,251,6751,scale,sigmoid
22049,13449,25,True,PERCENTILES,251,6751,scale,sigmoid
22050,41428,2,True,JUMP,251,4857,scale,sigmoid
22051,41428,1,False,SCORE_DIST,251,4857,scale,sigmoid
22052,41428,25,True,PERCENTILES,251,4857,scale,sigmoid
22053,49281,1,False,JUMP,251,3510,scale,sigmoid
22054,49281,1,False,SCORE_DIST,251,3510,scale,sigmoid
22055,49281,25,True,PERCENTILES,251,3510,scale,sigmoid
22056,20204,1,False,JUMP,251,3510,scale,sigmoid
22057,20204,1,False,SCORE_DIST,251,3510,scale,sigmoid
22058,20204,25,True,PERCENTILES,251,3510,scale,sigmoid
22059,301,1,False,JUMP,251,44692,scale,sigmoid
22060,301,1,False,SCORE_DIST,251,44692,scale,sigmoid
22061,301,25,False,PERCENTILES,251,44692,scale,sigmoid
22062,3510,1,False,JUMP,251,3202,scale,sigmoid
22063,3510,1,False,SCORE_DIST,251,3202,scale,sigmoid
22064,3510,25,True,PERCENTILES,251,3202,scale,sigmoid
22065,34298,1,False,JUMP,251,3202,scale,sigmoid
22066,34298,1,False,SCORE_DIST,251,3202,scale,sigmoid
22067,34298,25,True,PERCENTILES,251,3202,scale,sigmoid
22068,2358,1,False,JUMP,251,13449,scale,sigmoid
22069,2358,1,False,SCORE_DIST,251,13449,scale,sigmoid
22070,2358,25,True,PERCENTILES,251,13449,scale,sigmoid
22071,34298,1,False,JUMP,251,3112,scale,sigmoid
22072,34298,1,False,SCORE_DIST,251,3112,scale,sigmoid
22073,34298,25,True,PERCENTILES,251,3112,scale,sigmoid
22074,10364,1,False,JUMP,251,3510,scale,sigmoid
22075,10364,1,False,SCORE_DIST,251,3510,scale,sigmoid
22076,10364,25,True,PERCENTILES,251,3510,scale,sigmoid
22077,49281,1,False,JUMP,251,6751,scale,sigmoid
22078,49281,1,False,SCORE_DIST,251,6751,scale,sigmoid
22079,49281,25,True,PERCENTILES,251,6751,scale,sigmoid
22080,11087,1,False,JUMP,251,98,scale,sigmoid
22081,11087,1,False,SCORE_DIST,251,98,scale,sigmoid
22082,11087,25,True,PERCENTILES,251,98,scale,sigmoid
22083,757,1,False,JUMP,251,13449,scale,sigmoid
22084,757,1,False,SCORE_DIST,251,13449,scale,sigmoid
22085,757,25,True,PERCENTILES,251,13449,scale,sigmoid
22086,10364,1,True,JUMP,251,10364,scale,sigmoid
22087,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22088,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22089,3066,1,False,JUMP,251,13449,scale,sigmoid
22090,3066,1,False,SCORE_DIST,251,13449,scale,sigmoid
22091,3066,25,False,PERCENTILES,251,13449,scale,sigmoid
22092,3002,2,False,JUMP,251,10364,scale,sigmoid
22093,3002,2,False,SCORE_DIST,251,10364,scale,sigmoid
22094,3002,25,True,PERCENTILES,251,10364,scale,sigmoid
22095,3096,1,False,JUMP,251,4857,scale,sigmoid
22096,3096,1,False,SCORE_DIST,251,4857,scale,sigmoid
22097,3096,25,True,PERCENTILES,251,4857,scale,sigmoid
22098,20750,1,False,JUMP,251,13449,scale,sigmoid
22099,20750,1,False,SCORE_DIST,251,13449,scale,sigmoid
22100,20750,25,True,PERCENTILES,251,13449,scale,sigmoid
22101,601,1,False,JUMP,251,3510,scale,sigmoid
22102,601,1,False,SCORE_DIST,251,3510,scale,sigmoid
22103,601,25,False,PERCENTILES,251,3510,scale,sigmoid
22104,3096,1,False,JUMP,251,98,scale,sigmoid
22105,3096,1,False,SCORE_DIST,251,98,scale,sigmoid
22106,3096,25,True,PERCENTILES,251,98,scale,sigmoid
22107,11251,1,False,JUMP,251,98,scale,sigmoid
22108,11251,2,False,SCORE_DIST,251,98,scale,sigmoid
22109,11251,25,False,PERCENTILES,251,98,scale,sigmoid
22110,3657,1,False,JUMP,251,4857,scale,sigmoid
22111,3657,2,False,SCORE_DIST,251,4857,scale,sigmoid
22112,3657,25,False,PERCENTILES,251,4857,scale,sigmoid
22113,3510,1,True,JUMP,251,3510,scale,sigmoid
22114,3510,1,True,SCORE_DIST,251,3510,scale,sigmoid
22115,3510,25,True,PERCENTILES,251,3510,scale,sigmoid
22116,11864,1,False,JUMP,251,44692,scale,sigmoid
22117,11864,1,False,SCORE_DIST,251,44692,scale,sigmoid
22118,11864,25,False,PERCENTILES,251,44692,scale,sigmoid
22119,147,3,True,JUMP,251,3112,scale,sigmoid
22120,147,1,False,SCORE_DIST,251,3112,scale,sigmoid
22121,147,25,True,PERCENTILES,251,3112,scale,sigmoid
22122,3202,1,True,JUMP,251,3202,scale,sigmoid
22123,3202,1,True,SCORE_DIST,251,3202,scale,sigmoid
22124,3202,25,True,PERCENTILES,251,3202,scale,sigmoid
22125,36,1,False,JUMP,251,3510,scale,sigmoid
22126,36,1,False,SCORE_DIST,251,3510,scale,sigmoid
22127,36,25,False,PERCENTILES,251,3510,scale,sigmoid
22128,10364,2,False,JUMP,251,3202,scale,sigmoid
22129,10364,1,False,SCORE_DIST,251,3202,scale,sigmoid
22130,10364,25,True,PERCENTILES,251,3202,scale,sigmoid
22131,3202,1,False,JUMP,251,98,scale,sigmoid
22132,3202,1,False,SCORE_DIST,251,98,scale,sigmoid
22133,3202,25,True,PERCENTILES,251,98,scale,sigmoid
22134,13449,1,False,JUMP,251,10364,scale,sigmoid
22135,13449,1,False,SCORE_DIST,251,10364,scale,sigmoid
22136,13449,25,True,PERCENTILES,251,10364,scale,sigmoid
22137,13696,1,False,JUMP,251,6751,scale,sigmoid
22138,13696,1,False,SCORE_DIST,251,6751,scale,sigmoid
22139,13696,25,False,PERCENTILES,251,6751,scale,sigmoid
22140,10364,1,False,JUMP,251,3510,scale,sigmoid
22141,10364,1,False,SCORE_DIST,251,3510,scale,sigmoid
22142,10364,25,True,PERCENTILES,251,3510,scale,sigmoid
22143,3112,1,False,JUMP,251,10364,scale,sigmoid
22144,3112,1,False,SCORE_DIST,251,10364,scale,sigmoid
22145,3112,25,True,PERCENTILES,251,10364,scale,sigmoid
22146,7066,1,False,JUMP,251,3510,scale,sigmoid
22147,7066,1,False,SCORE_DIST,251,3510,scale,sigmoid
22148,7066,25,True,PERCENTILES,251,3510,scale,sigmoid
22149,7312,1,False,JUMP,251,4857,scale,sigmoid
22150,7312,1,False,SCORE_DIST,251,4857,scale,sigmoid
22151,7312,25,True,PERCENTILES,251,4857,scale,sigmoid
22152,98,1,False,JUMP,251,10364,scale,sigmoid
22153,98,1,False,SCORE_DIST,251,10364,scale,sigmoid
22154,98,25,True,PERCENTILES,251,10364,scale,sigmoid
22155,34298,1,False,JUMP,251,3510,scale,sigmoid
22156,34298,1,False,SCORE_DIST,251,3510,scale,sigmoid
22157,34298,25,True,PERCENTILES,251,3510,scale,sigmoid
22158,14515,1,False,JUMP,251,6751,scale,sigmoid
22159,14515,1,False,SCORE_DIST,251,6751,scale,sigmoid
22160,14515,25,False,PERCENTILES,251,6751,scale,sigmoid
22161,3202,2,False,JUMP,251,147,scale,sigmoid
22162,3202,3,True,SCORE_DIST,251,147,scale,sigmoid
22163,3202,25,True,PERCENTILES,251,147,scale,sigmoid
22164,13449,1,False,JUMP,251,3510,scale,sigmoid
22165,13449,2,False,SCORE_DIST,251,3510,scale,sigmoid
22166,13449,25,True,PERCENTILES,251,3510,scale,sigmoid
22167,16636,1,False,JUMP,251,3202,scale,sigmoid
22168,16636,1,False,SCORE_DIST,251,3202,scale,sigmoid
22169,16636,25,False,PERCENTILES,251,3202,scale,sigmoid
22170,3202,1,False,JUMP,251,3112,scale,sigmoid
22171,3202,1,False,SCORE_DIST,251,3112,scale,sigmoid
22172,3202,25,True,PERCENTILES,251,3112,scale,sigmoid
22173,3112,1,True,JUMP,251,3112,scale,sigmoid
22174,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22175,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22176,13492,1,False,JUMP,251,98,scale,sigmoid
22177,13492,1,False,SCORE_DIST,251,98,scale,sigmoid
22178,13492,25,True,PERCENTILES,251,98,scale,sigmoid
22179,32538,1,False,JUMP,251,10364,scale,sigmoid
22180,32538,1,False,SCORE_DIST,251,10364,scale,sigmoid
22181,32538,25,False,PERCENTILES,251,10364,scale,sigmoid
22182,20204,1,False,JUMP,251,3510,scale,sigmoid
22183,20204,1,False,SCORE_DIST,251,3510,scale,sigmoid
22184,20204,25,True,PERCENTILES,251,3510,scale,sigmoid
22185,10964,1,False,JUMP,251,13449,scale,sigmoid
22186,10964,1,False,SCORE_DIST,251,13449,scale,sigmoid
22187,10964,25,False,PERCENTILES,251,13449,scale,sigmoid
22188,843,1,False,JUMP,251,3096,scale,sigmoid
22189,843,1,False,SCORE_DIST,251,3096,scale,sigmoid
22190,843,25,True,PERCENTILES,251,3096,scale,sigmoid
22191,13987,1,False,JUMP,251,3510,scale,sigmoid
22192,13987,1,False,SCORE_DIST,251,3510,scale,sigmoid
22193,13987,25,False,PERCENTILES,251,3510,scale,sigmoid
22194,7066,1,False,JUMP,251,3510,scale,sigmoid
22195,7066,1,False,SCORE_DIST,251,3510,scale,sigmoid
22196,7066,25,True,PERCENTILES,251,3510,scale,sigmoid
22197,7312,1,False,JUMP,251,3202,scale,sigmoid
22198,7312,1,False,SCORE_DIST,251,3202,scale,sigmoid
22199,7312,25,True,PERCENTILES,251,3202,scale,sigmoid
22200,224,2,False,JUMP,251,10364,scale,sigmoid
22201,224,2,False,SCORE_DIST,251,10364,scale,sigmoid
22202,224,25,True,PERCENTILES,251,10364,scale,sigmoid
22203,6751,1,True,JUMP,251,6751,scale,sigmoid
22204,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22205,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22206,25864,3,False,JUMP,251,28,scale,sigmoid
22207,25864,4,False,SCORE_DIST,251,28,scale,sigmoid
22208,25864,25,False,PERCENTILES,251,28,scale,sigmoid
22209,3510,1,False,JUMP,251,3202,scale,sigmoid
22210,3510,1,False,SCORE_DIST,251,3202,scale,sigmoid
22211,3510,25,True,PERCENTILES,251,3202,scale,sigmoid
22212,3112,1,True,JUMP,251,3112,scale,sigmoid
22213,3112,2,True,SCORE_DIST,251,3112,scale,sigmoid
22214,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22215,13449,3,False,JUMP,251,3510,scale,sigmoid
22216,13449,1,False,SCORE_DIST,251,3510,scale,sigmoid
22217,13449,25,True,PERCENTILES,251,3510,scale,sigmoid
22218,10364,1,False,JUMP,251,3112,scale,sigmoid
22219,10364,1,False,SCORE_DIST,251,3112,scale,sigmoid
22220,10364,25,True,PERCENTILES,251,3112,scale,sigmoid
22221,2318,1,False,JUMP,251,282,scale,sigmoid
22222,2318,1,False,SCORE_DIST,251,282,scale,sigmoid
22223,2318,25,True,PERCENTILES,251,282,scale,sigmoid
22224,13449,3,True,JUMP,251,3096,scale,sigmoid
22225,13449,3,True,SCORE_DIST,251,3096,scale,sigmoid
22226,13449,25,True,PERCENTILES,251,3096,scale,sigmoid
22227,3202,2,False,JUMP,251,10364,scale,sigmoid
22228,3202,1,False,SCORE_DIST,251,10364,scale,sigmoid
22229,3202,25,True,PERCENTILES,251,10364,scale,sigmoid
22230,224,1,False,JUMP,251,3202,scale,sigmoid
22231,224,1,False,SCORE_DIST,251,3202,scale,sigmoid
22232,224,25,True,PERCENTILES,251,3202,scale,sigmoid
22233,17012,1,False,JUMP,251,3096,scale,sigmoid
22234,17012,1,False,SCORE_DIST,251,3096,scale,sigmoid
22235,17012,25,False,PERCENTILES,251,3096,scale,sigmoid
22236,98,1,False,JUMP,251,10364,scale,sigmoid
22237,98,1,False,SCORE_DIST,251,10364,scale,sigmoid
22238,98,25,True,PERCENTILES,251,10364,scale,sigmoid
22239,44692,1,True,JUMP,251,44692,scale,sigmoid
22240,44692,1,True,SCORE_DIST,251,44692,scale,sigmoid
22241,44692,25,True,PERCENTILES,251,44692,scale,sigmoid
22242,3510,1,False,JUMP,251,3112,scale,sigmoid
22243,3510,1,False,SCORE_DIST,251,3112,scale,sigmoid
22244,3510,25,True,PERCENTILES,251,3112,scale,sigmoid
22245,36817,2,False,JUMP,251,6751,scale,sigmoid
22246,36817,1,False,SCORE_DIST,251,6751,scale,sigmoid
22247,36817,25,False,PERCENTILES,251,6751,scale,sigmoid
22248,10364,1,True,JUMP,251,10364,scale,sigmoid
22249,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22250,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22251,2210,1,False,JUMP,251,98,scale,sigmoid
22252,2210,1,False,SCORE_DIST,251,98,scale,sigmoid
22253,2210,25,False,PERCENTILES,251,98,scale,sigmoid
22254,11426,1,False,JUMP,251,13449,scale,sigmoid
22255,11426,1,False,SCORE_DIST,251,13449,scale,sigmoid
22256,11426,25,False,PERCENTILES,251,13449,scale,sigmoid
22257,10293,2,False,JUMP,251,3510,scale,sigmoid
22258,10293,3,False,SCORE_DIST,251,3510,scale,sigmoid
22259,10293,25,True,PERCENTILES,251,3510,scale,sigmoid
22260,10364,3,False,JUMP,251,13449,scale,sigmoid
22261,10364,1,False,SCORE_DIST,251,13449,scale,sigmoid
22262,10364,25,True,PERCENTILES,251,13449,scale,sigmoid
22263,1985,1,False,JUMP,251,6751,scale,sigmoid
22264,1985,1,False,SCORE_DIST,251,6751,scale,sigmoid
22265,1985,25,True,PERCENTILES,251,6751,scale,sigmoid
22266,10618,1,False,JUMP,251,13449,scale,sigmoid
22267,10618,1,False,SCORE_DIST,251,13449,scale,sigmoid
22268,10618,25,True,PERCENTILES,251,13449,scale,sigmoid
22269,3112,1,True,JUMP,251,3112,scale,sigmoid
22270,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22271,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22272,3096,2,True,JUMP,251,3096,scale,sigmoid
22273,3096,1,True,SCORE_DIST,251,3096,scale,sigmoid
22274,3096,25,True,PERCENTILES,251,3096,scale,sigmoid
